session_id,customer_id,session_date,traffic_source,device,country,landing_page,pages_viewed,session_duration_sec,is_bounce,is_converted
SESS0000337,CUST00218,2024-05-09,paid_search,mobile,UK,/home,10,1201,False,False
SESS0000338,CUST00396,2025-11-24,referral,desktop,UK,/home,9,1345,False,False
SESS0000339,CUST00414,2025-11-25,direct,mobile,US,/pricing,4,622,False,False
SESS0000340,,2024-04-21,direct,tablet,AU,/blog,11,1462,False,False
SESS0000341,,2025-03-18,email,mobile,US,/pricing,10,898,False,False
SESS0000342,,2024-11-11,direct,desktop,FR,/contact,14,269,False,False
SESS0000343,CUST01052,2024-04-24,organic,desktop,NL,/demo,13,1407,False,False
SESS0000344,,2026-02-03,paid_search,desktop,FR,/demo,12,1248,False,True
SESS0000345,CUST01032,2024-08-05,referral,mobile,CA,/features,14,1624,False,False
SESS0000346,,2025-11-01,organic,desktop,US,/demo,4,1455,False,False
SESS0000347,,2025-07-11,paid_social,tablet,CA,/case-studies,13,1314,False,False
SESS0000348,CUST00431,2025-10-24,direct,desktop,AU,/contact,10,514,False,False
SESS0000349,,2025-01-14,referral,mobile,CA,/contact,3,669,False,False
SESS0000350,,2024-06-30,organic,mobile,US,/case-studies,6,1257,False,False
SESS0000351,,2025-03-02,organic,mobile,UK,/contact,12,577,False,False
SESS0000352,,2025-10-28,referral,mobile,FR,/case-studies,8,1344,False,False
SESS0000353,,2025-12-19,referral,mobile,NL,/pricing,8,555,False,False
SESS0000354,CUST00304,2026-04-07,email,desktop,DE,/blog,3,1492,False,False
SESS0000355,,2026-01-29,email,tablet,DE,/contact,5,365,False,True
SESS0000356,CUST00808,2024-10-26,referral,mobile,UK,/pricing,2,338,False,False
SESS0000357,CUST00825,2024-10-25,organic,mobile,DE,/contact,13,936,False,False
SESS0000358,,2025-03-18,email,desktop,US,/case-studies,14,1240,False,False
SESS0000359,,2025-07-10,organic,desktop,US,/case-studies,1,94,False,False
SESS0000360,CUST00694,2026-01-31,referral,desktop,DE,/blog,13,222,False,False
SESS0000361,CUST00630,2024-11-11,paid_social,mobile,FR,/home,9,914,False,False
SESS0000362,CUST00044,2024-12-14,organic,desktop,CA,/home,9,1290,False,False
SESS0000363,,2024-08-08,paid_search,desktop,NL,/blog,3,855,False,False
SESS0000364,,2026-04-09,referral,desktop,UK,/blog,3,592,False,False
SESS0000365,,2024-05-12,paid_social,desktop,AU,/home,6,464,False,False
SESS0000366,CUST01239,2024-09-12,paid_search,desktop,AU,/demo,3,178,False,False
SESS0000367,CUST01408,2025-10-25,paid_social,mobile,CA,/features,15,312,False,False
SESS0000368,CUST00544,2024-07-10,referral,mobile,US,/case-studies,15,1027,False,False
SESS0000369,CUST00656,2025-05-04,paid_search,desktop,SE,/case-studies,2,1597,False,False
SESS0000370,CUST00571,2024-08-29,paid_search,desktop,DE,/pricing,13,880,False,False
SESS0000371,CUST00986,2026-01-26,referral,tablet,AU,/pricing,13,658,False,False
SESS0000372,CUST01126,2025-05-30,email,mobile,SE,/demo,9,508,False,False
SESS0000373,,2024-05-05,referral,desktop,FR,/contact,2,792,False,False
SESS0000374,,2025-12-30,organic,desktop,SE,/pricing,15,10,True,False
SESS0000375,CUST00286,2025-04-23,paid_social,mobile,NL,/pricing,4,720,False,False
SESS0000376,CUST00241,2025-05-27,referral,mobile,NL,/contact,1,119,False,False
SESS0000377,CUST01437,2025-08-11,organic,mobile,UK,/blog,14,874,False,False
SESS0000378,,2024-11-23,paid_social,desktop,FR,/home,1,328,False,False
SESS0000379,CUST00374,2024-10-13,email,mobile,CA,/blog,7,1671,False,False
SESS0000380,CUST01424,2025-07-05,organic,desktop,DE,/home,15,914,False,False
SESS0000381,CUST01031,2024-05-20,paid_search,desktop,NL,/contact,15,1242,False,False
SESS0000382,CUST01172,2024-09-11,direct,desktop,FR,/blog,15,1461,False,False
SESS0000383,CUST00257,2025-04-20,referral,desktop,US,/pricing,7,193,False,False
SESS0000384,CUST01240,2024-05-13,organic,mobile,SE,/blog,6,1532,False,False
SESS0000385,CUST00338,2024-12-17,organic,mobile,NL,/pricing,5,834,False,False
SESS0000386,CUST00688,2025-03-15,organic,desktop,DE,/demo,2,164,False,False
SESS0000387,,2026-04-08,paid_social,desktop,FR,/contact,15,1227,False,True
SESS0000388,,2024-06-15,direct,mobile,SE,/home,1,556,False,False
SESS0000389,,2025-04-22,paid_social,mobile,NL,/demo,4,637,False,False
SESS0000390,CUST00266,2025-01-14,referral,mobile,AU,/blog,15,805,False,False
SESS0000391,CUST00308,2024-12-12,organic,mobile,NL,/blog,10,211,False,False
SESS0000392,,2026-04-03,paid_search,mobile,UK,/contact,2,81,False,False
SESS0000393,CUST01396,2025-02-20,referral,desktop,DE,/demo,9,479,False,False
SESS0000394,CUST00700,2025-12-18,email,mobile,AU,/features,6,1251,False,False
SESS0000395,,2024-10-16,referral,mobile,NL,/pricing,4,887,False,False
SESS0000396,,2025-08-08,paid_search,mobile,SE,/home,13,1247,False,True
SESS0000397,CUST01121,2025-05-27,organic,mobile,SE,/features,3,1574,False,False
SESS0000398,,2024-11-18,direct,desktop,UK,/home,3,335,False,False
SESS0000399,,2026-04-17,email,tablet,SE,/contact,15,948,False,False
SESS0000400,CUST01000,2025-05-23,organic,desktop,CA,/blog,7,258,False,False
SESS0000401,,2024-06-28,paid_social,mobile,AU,/features,2,1398,False,False
SESS0000402,CUST01398,2024-10-22,organic,mobile,US,/contact,13,1041,False,False
SESS0000403,CUST00317,2025-10-05,organic,desktop,DE,/demo,7,1686,False,False
SESS0000404,CUST00947,2025-09-01,referral,desktop,SE,/blog,11,461,False,False
SESS0000405,CUST00176,2025-02-14,paid_search,mobile,NL,/case-studies,7,1680,False,False
SESS0000406,,2026-01-31,paid_social,tablet,SE,/pricing,12,678,False,False
SESS0000407,,2025-07-10,organic,mobile,SE,/pricing,11,239,False,False
SESS0000408,,2025-08-18,direct,mobile,US,/case-studies,6,1168,False,False
SESS0000409,,2025-03-01,paid_search,mobile,NL,/features,5,974,False,False
SESS0000410,,2024-08-30,paid_social,desktop,CA,/case-studies,12,176,False,False
SESS0000411,CUST01372,2024-11-09,paid_social,desktop,US,/home,15,864,False,False
SESS0000412,CUST00609,2024-07-13,paid_search,desktop,NL,/blog,8,705,False,False
SESS0000413,,2026-02-17,referral,desktop,NL,/case-studies,1,1610,False,False
SESS0000414,,2025-01-30,referral,mobile,DE,/features,11,1227,False,False
SESS0000415,CUST00649,2024-06-08,organic,desktop,SE,/pricing,8,1508,False,False
SESS0000416,CUST01381,2025-01-22,email,desktop,US,/blog,14,237,False,False
SESS0000417,CUST01185,2024-10-21,organic,desktop,FR,/blog,12,1304,False,False
SESS0000418,CUST00443,2026-02-03,paid_social,desktop,FR,/contact,10,345,False,False
SESS0000419,CUST00034,2024-05-28,paid_social,mobile,UK,/contact,8,763,False,False
SESS0000420,CUST00721,2026-02-04,paid_social,mobile,NL,/demo,13,938,False,False
SESS0000421,CUST00765,2024-06-24,paid_search,mobile,DE,/demo,7,365,False,False
SESS0000422,CUST01394,2025-01-18,email,mobile,UK,/home,13,1735,False,False
SESS0000423,CUST01263,2024-06-18,email,desktop,UK,/contact,8,188,False,False
SESS0000424,,2025-05-14,paid_social,mobile,FR,/pricing,13,1655,False,False
SESS0000425,,2025-11-18,email,tablet,AU,/case-studies,15,785,False,False
SESS0000426,CUST00811,2026-03-10,organic,tablet,FR,/demo,5,1685,False,False
SESS0000427,,2026-02-18,email,mobile,US,/blog,1,1353,False,True
SESS0000428,CUST01063,2024-06-27,referral,mobile,AU,/pricing,10,319,False,False
SESS0000429,CUST00802,2025-01-31,paid_search,mobile,NL,/case-studies,1,500,False,False
SESS0000430,CUST01304,2025-01-19,email,tablet,DE,/blog,15,1188,False,False
SESS0000431,CUST00204,2025-09-25,referral,mobile,UK,/contact,10,329,False,False
SESS0000432,CUST00533,2026-03-30,direct,desktop,AU,/pricing,2,1731,False,False
SESS0000433,,2025-01-16,direct,desktop,UK,/demo,7,900,False,True
SESS0000434,,2024-09-13,email,mobile,AU,/pricing,4,1508,False,False
SESS0000435,,2024-06-03,direct,mobile,NL,/case-studies,5,459,False,False
SESS0000436,,2025-07-02,paid_search,mobile,UK,/home,8,568,False,False
SESS0000437,,2025-05-20,paid_social,desktop,DE,/home,2,256,False,False
SESS0000438,CUST00426,2025-08-12,email,desktop,US,/blog,2,745,False,False
SESS0000439,,2025-04-23,referral,desktop,AU,/contact,15,1286,False,False
SESS0000440,,2025-05-11,organic,tablet,US,/home,6,334,False,False
SESS0000441,CUST01229,2026-02-28,direct,desktop,CA,/home,4,996,False,False
SESS0000442,,2025-06-29,direct,mobile,FR,/case-studies,6,1102,False,False
SESS0000443,,2024-12-11,paid_search,desktop,DE,/features,5,449,False,False
SESS0000444,CUST01130,2024-04-24,referral,desktop,SE,/blog,9,193,False,False
SESS0000445,,2024-09-25,paid_search,mobile,CA,/blog,2,400,False,False
SESS0000446,CUST00340,2025-10-25,paid_search,tablet,SE,/blog,15,1574,False,False
SESS0000447,CUST00653,2025-03-03,direct,desktop,NL,/blog,4,1226,False,False
SESS0000448,CUST00132,2026-03-09,email,desktop,US,/demo,5,770,False,False
SESS0000449,CUST01322,2025-02-22,direct,desktop,US,/home,3,606,False,False
SESS0000450,CUST00733,2025-02-20,paid_search,desktop,AU,/features,3,884,False,False
SESS0000451,,2025-09-17,referral,desktop,AU,/pricing,8,255,False,False
SESS0000452,CUST01151,2025-08-31,organic,desktop,FR,/demo,4,663,False,False
SESS0000453,CUST01375,2025-10-31,organic,mobile,NL,/contact,13,574,False,False
SESS0000454,CUST00404,2025-03-22,organic,mobile,SE,/home,5,1670,False,False
SESS0000455,CUST01232,2024-08-02,paid_social,mobile,FR,/demo,1,259,False,False
SESS0000456,CUST01180,2024-05-23,organic,tablet,CA,/pricing,14,1323,False,False
SESS0000457,CUST01081,2025-08-26,organic,desktop,US,/home,8,80,False,False
SESS0000458,CUST00617,2024-09-13,paid_social,desktop,AU,/blog,2,1648,False,False
SESS0000459,CUST00097,2024-05-19,email,desktop,SE,/blog,14,646,False,False
SESS0000460,CUST01266,2026-01-13,organic,desktop,US,/case-studies,1,253,False,False
SESS0000461,CUST01484,2024-05-07,email,desktop,UK,/pricing,12,666,False,False
SESS0000462,CUST01101,2025-09-17,organic,tablet,US,/features,15,760,False,False
SESS0000463,,2024-12-20,paid_social,desktop,AU,/contact,10,231,False,False
SESS0000464,,2024-10-20,paid_search,tablet,SE,/home,3,782,False,False
SESS0000465,CUST00847,2025-12-19,referral,desktop,UK,/demo,9,308,False,False
SESS0000466,CUST00575,2024-10-17,paid_social,mobile,SE,/pricing,2,983,False,False
SESS0000467,CUST00723,2024-09-30,direct,mobile,FR,/contact,11,611,False,False
SESS0000468,CUST00154,2025-07-15,email,desktop,US,/contact,4,426,False,False
SESS0000469,,2025-10-26,organic,desktop,AU,/case-studies,5,793,False,False
SESS0000470,,2024-06-07,direct,desktop,DE,/pricing,15,1347,False,False
SESS0000471,CUST01052,2025-05-13,paid_search,mobile,FR,/home,5,931,False,False
SESS0000472,CUST01183,2024-12-26,referral,desktop,SE,/home,12,1410,False,False
SESS0000473,CUST00384,2026-01-25,paid_social,desktop,SE,/features,5,38,False,False
SESS0000474,,2025-03-20,email,desktop,NL,/demo,7,1132,False,False
SESS0000475,CUST00758,2025-08-13,organic,desktop,NL,/contact,15,113,False,False
SESS0000476,,2024-09-09,paid_search,mobile,SE,/demo,7,607,False,False
SESS0000477,CUST00228,2024-10-06,paid_search,desktop,US,/demo,5,107,False,False
SESS0000478,,2024-07-23,paid_search,mobile,NL,/blog,7,1094,False,False
SESS0000479,CUST01417,2025-06-08,paid_social,mobile,DE,/case-studies,4,1508,False,False
SESS0000480,CUST00590,2024-10-05,referral,desktop,DE,/demo,15,594,False,False
SESS0000481,CUST01409,2025-09-11,paid_search,desktop,UK,/pricing,3,981,False,False
SESS0000482,,2024-11-16,organic,mobile,NL,/features,1,937,False,False
SESS0000483,CUST00350,2024-11-28,referral,mobile,US,/demo,6,545,False,False
SESS0000484,,2025-01-31,paid_search,mobile,US,/case-studies,1,1199,False,False
SESS0000485,CUST01076,2026-01-29,direct,desktop,DE,/case-studies,2,600,False,False
SESS0000486,CUST00927,2025-02-16,email,mobile,CA,/contact,8,1651,False,False
SESS0000487,,2025-12-15,paid_social,desktop,AU,/demo,13,944,False,False
SESS0000488,CUST01221,2025-06-06,email,desktop,US,/pricing,7,1776,False,False
SESS0000489,CUST00732,2025-07-31,email,desktop,NL,/features,4,1355,False,False
SESS0000490,CUST00774,2025-05-09,referral,desktop,CA,/contact,11,401,False,False
SESS0000491,CUST01080,2024-06-06,paid_search,desktop,AU,/features,7,925,False,False
SESS0000492,CUST00085,2025-08-13,direct,mobile,AU,/case-studies,10,570,False,False
SESS0000493,CUST00711,2025-11-10,paid_social,desktop,US,/blog,15,1633,False,False
SESS0000494,CUST01072,2024-05-24,paid_social,mobile,DE,/features,8,960,False,False
SESS0000495,,2025-02-27,email,desktop,CA,/case-studies,10,1642,False,False
SESS0000496,CUST00882,2025-10-13,paid_social,mobile,US,/home,5,1005,False,False
SESS0000497,CUST01029,2024-12-19,referral,tablet,DE,/home,12,585,False,False
SESS0000498,,2025-06-10,direct,tablet,CA,/pricing,1,1506,False,False
SESS0000499,,2024-07-03,referral,mobile,NL,/blog,15,731,False,False
SESS0000500,CUST01223,2025-10-23,paid_social,desktop,NL,/contact,15,540,False,False
SESS0000501,,2024-08-17,paid_search,desktop,NL,/demo,4,1189,False,False
SESS0000502,,2026-01-21,referral,mobile,DE,/blog,13,180,False,False
SESS0000503,,2024-11-09,direct,desktop,AU,/demo,15,899,False,False
SESS0000504,CUST00876,2025-06-02,email,desktop,NL,/blog,1,737,False,False
SESS0000505,CUST00863,2026-01-29,organic,mobile,CA,/case-studies,4,59,False,False
SESS0000506,,2025-02-08,direct,mobile,CA,/home,13,769,False,False
SESS0000507,CUST00013,2025-08-14,email,mobile,SE,/case-studies,1,262,False,False
SESS0000508,CUST01331,2025-11-11,organic,desktop,UK,/case-studies,5,558,False,False
SESS0000509,CUST00125,2025-05-25,organic,mobile,US,/contact,4,1419,False,False
SESS0000510,CUST01015,2024-05-22,paid_search,desktop,DE,/features,11,1156,False,False
SESS0000511,CUST01278,2024-06-11,referral,desktop,UK,/home,3,18,True,False
SESS0000512,CUST00507,2024-12-04,paid_search,desktop,US,/case-studies,9,252,False,False
SESS0000513,CUST00615,2024-05-28,email,mobile,DE,/case-studies,4,118,False,False
SESS0000514,,2026-03-25,direct,mobile,UK,/blog,3,1124,False,False
SESS0000515,,2024-11-07,referral,mobile,DE,/demo,12,383,False,False
SESS0000516,CUST00594,2025-12-12,paid_social,mobile,SE,/features,11,415,False,False
SESS0000517,CUST00220,2024-09-21,email,desktop,NL,/pricing,1,795,False,False
SESS0000518,CUST00023,2025-09-24,direct,desktop,SE,/home,15,251,False,False
SESS0000519,CUST01481,2025-02-21,email,desktop,DE,/features,9,290,False,False
SESS0000520,,2024-06-03,referral,mobile,UK,/pricing,11,1035,False,False
SESS0000521,CUST00695,2025-07-11,email,mobile,DE,/features,13,1348,False,False
SESS0000522,CUST00140,2025-10-26,referral,mobile,SE,/demo,11,625,False,False
SESS0000523,CUST01350,2026-03-09,direct,desktop,AU,/demo,10,1456,False,False
SESS0000524,CUST00139,2026-03-10,organic,desktop,DE,/pricing,2,1269,False,False
SESS0000525,CUST00976,2025-09-23,paid_social,mobile,FR,/home,15,1027,False,False
SESS0000526,CUST00861,2025-04-08,organic,desktop,CA,/home,1,1496,False,False
SESS0000527,CUST00767,2024-12-03,direct,mobile,US,/pricing,6,154,False,False
SESS0000528,CUST01306,2024-12-03,direct,mobile,FR,/features,8,925,False,False
SESS0000529,,2024-12-09,referral,desktop,FR,/home,10,590,False,True
SESS0000530,,2024-08-10,organic,mobile,US,/features,13,1374,False,False
SESS0000531,CUST00698,2024-08-19,paid_search,mobile,SE,/pricing,14,1124,False,False
SESS0000532,CUST00722,2025-12-25,paid_social,mobile,DE,/case-studies,2,1699,False,False
SESS0000533,CUST00146,2026-03-19,direct,desktop,CA,/home,2,1285,False,False
SESS0000534,CUST00678,2025-07-19,organic,desktop,CA,/case-studies,5,110,False,False
SESS0000535,,2024-04-30,paid_search,tablet,UK,/demo,10,737,False,False
SESS0000536,CUST01025,2024-10-31,paid_social,desktop,US,/demo,12,1065,False,False
SESS0000537,CUST00539,2024-08-27,referral,desktop,AU,/blog,5,1198,False,False
SESS0000538,,2026-03-25,paid_search,mobile,AU,/case-studies,11,1571,False,False
SESS0000539,,2025-05-07,organic,mobile,US,/features,2,132,False,False
SESS0000540,CUST00166,2025-01-03,direct,mobile,DE,/features,12,1230,False,True
SESS0000541,CUST00462,2024-04-30,referral,desktop,SE,/features,13,77,False,False
SESS0000542,,2025-06-06,organic,desktop,FR,/demo,10,471,False,False
SESS0000543,CUST00038,2025-12-23,direct,mobile,NL,/case-studies,7,1401,False,False
SESS0000544,CUST01126,2026-01-24,paid_search,desktop,UK,/demo,15,885,False,False
SESS0000545,CUST00119,2026-01-19,paid_search,desktop,US,/pricing,7,401,False,False
SESS0000546,CUST01164,2025-11-13,organic,tablet,US,/case-studies,12,1659,False,False
SESS0000547,,2026-01-04,paid_search,desktop,CA,/home,6,121,False,False
SESS0000548,CUST00599,2025-09-13,paid_search,mobile,SE,/contact,2,1346,False,False
SESS0000549,,2024-09-05,direct,desktop,AU,/case-studies,4,161,False,False
SESS0000550,CUST01130,2025-05-07,paid_social,mobile,FR,/demo,15,624,False,False
SESS0000551,CUST00214,2024-07-26,organic,desktop,NL,/contact,10,1434,False,False
SESS0000552,,2025-08-26,paid_search,mobile,FR,/features,12,165,False,False
SESS0000553,CUST00291,2025-01-07,organic,tablet,SE,/contact,13,256,False,False
SESS0000554,,2024-08-25,organic,desktop,NL,/features,14,238,False,False
SESS0000555,,2025-10-03,direct,desktop,US,/case-studies,7,127,False,False
SESS0000556,,2026-04-17,email,desktop,NL,/demo,1,95,False,False
SESS0000557,CUST00713,2025-06-23,organic,tablet,AU,/case-studies,15,69,False,False
SESS0000558,CUST00057,2025-04-25,paid_social,mobile,NL,/case-studies,7,1547,False,False
SESS0000559,CUST00224,2025-02-25,direct,desktop,CA,/case-studies,9,1511,False,False
SESS0000560,CUST01063,2024-08-25,paid_social,desktop,NL,/blog,12,1177,False,False
SESS0000561,,2025-05-02,organic,desktop,CA,/home,4,492,False,False
SESS0000562,CUST00809,2025-08-25,organic,mobile,AU,/features,11,610,False,False
SESS0000563,CUST01246,2024-11-27,organic,desktop,AU,/case-studies,5,1342,False,False
SESS0000564,CUST00901,2024-06-27,organic,mobile,AU,/blog,11,913,False,False
SESS0000565,CUST01187,2024-12-05,organic,desktop,AU,/home,8,451,False,False
SESS0000566,CUST00532,2025-04-24,email,desktop,DE,/pricing,14,1573,False,False
SESS0000567,,2024-09-16,referral,desktop,SE,/demo,6,106,False,True
SESS0000568,,2024-04-25,referral,tablet,CA,/home,11,1474,False,False
SESS0000569,CUST01472,2025-02-11,organic,mobile,AU,/home,2,1744,False,False
SESS0000570,CUST00486,2026-04-02,paid_search,desktop,AU,/case-studies,14,236,False,False
SESS0000571,CUST00580,2026-04-11,paid_search,desktop,AU,/features,7,151,False,False
SESS0000572,CUST00603,2025-07-25,direct,desktop,AU,/home,5,772,False,False
SESS0000573,,2025-10-16,direct,desktop,AU,/demo,12,1215,False,False
SESS0000574,CUST01460,2025-03-25,paid_social,tablet,NL,/case-studies,10,1045,False,True
SESS0000575,,2026-02-26,referral,desktop,UK,/pricing,10,1492,False,False
SESS0000576,CUST00857,2025-10-13,direct,mobile,US,/demo,8,1181,False,False
SESS0000577,CUST00552,2025-07-06,paid_search,mobile,CA,/pricing,6,1070,False,False
SESS0000578,CUST00473,2025-12-05,email,desktop,UK,/contact,4,1577,False,False
SESS0000579,CUST00721,2024-09-23,direct,mobile,AU,/contact,8,844,False,False
SESS0000580,CUST00471,2025-06-13,direct,mobile,DE,/demo,4,924,False,False
SESS0000581,CUST01364,2025-08-09,paid_search,mobile,CA,/features,6,839,False,False
SESS0000582,CUST00304,2026-03-03,direct,mobile,FR,/pricing,15,841,False,False
SESS0000583,,2024-08-19,paid_social,mobile,SE,/contact,2,346,False,False
SESS0000584,CUST00050,2025-03-07,referral,desktop,UK,/pricing,9,74,False,False
SESS0000585,CUST00726,2026-03-24,paid_search,desktop,FR,/contact,5,799,False,False
