order_id,customer_id,campaign_id,order_date,product,quantity,unit_price_usd,gross_revenue_usd,discount_pct,net_revenue_usd,payment_method,order_status
ORD000240,CUST00322,CAMP0097,2025-08-24,Pro Plan,7,2042.66,14298.62,20,11438.9,Credit Card,completed
ORD000241,CUST01207,CAMP0112,2024-11-12,Enterprise Plan,1,1435.03,1435.03,5,1363.28,ACH,completed
ORD000242,CUST00763,,2026-01-21,Add-on: API,2,346.07,692.14,5,657.53,Credit Card,completed
ORD000243,CUST00900,CAMP0019,2025-06-12,Add-on: API,4,2206.34,8825.36,15,7501.56,ACH,refunded
ORD000244,CUST00632,CAMP0096,2025-07-20,Pro Plan,10,1038.61,10386.1,5,9866.8,PayPal,completed
ORD000245,CUST00884,CAMP0029,2025-05-17,Pro Plan,2,105.92,211.84,0,211.84,Credit Card,completed
ORD000246,CUST01050,CAMP0099,2025-08-10,Enterprise Plan,4,2805.8,11223.2,15,9539.72,ACH,completed
ORD000247,CUST00697,CAMP0066,2025-09-24,Add-on: API,1,408.38,408.38,10,367.54,Credit Card,completed
ORD000248,CUST00193,CAMP0116,2024-04-22,Growth Plan,10,2488.85,24888.5,0,24888.5,Credit Card,pending
ORD000249,CUST00786,CAMP0038,2025-05-19,Add-on: API,10,565.3,5653.0,0,5653.0,PayPal,completed
ORD000250,CUST01192,CAMP0119,2024-08-18,Enterprise Plan,9,1739.92,15659.28,0,15659.28,Credit Card,completed
ORD000251,CUST01144,CAMP0050,2026-01-15,Starter Plan,10,2503.95,25039.5,0,25039.5,ACH,completed
ORD000252,CUST00788,,2024-11-04,Starter Plan,10,456.13,4561.3,20,3649.04,ACH,pending
ORD000253,CUST00170,CAMP0077,2024-11-14,Growth Plan,5,2682.85,13414.25,5,12743.54,PayPal,completed
ORD000254,CUST00026,CAMP0005,2025-02-15,Add-on: Analytics,2,363.34,726.68,15,617.68,ACH,completed
ORD000255,CUST00601,,2024-10-17,Enterprise Plan,7,2099.31,14695.17,0,14695.17,ACH,completed
ORD000256,CUST00942,CAMP0090,2025-05-15,Pro Plan,10,65.47,654.7,5,621.97,Invoice,completed
ORD000257,CUST00681,,2025-06-29,Enterprise Plan,5,545.27,2726.35,5,2590.03,ACH,completed
ORD000258,CUST00409,CAMP0070,2025-01-09,Growth Plan,7,1627.9,11395.3,0,11395.3,PayPal,completed
ORD000259,CUST00699,CAMP0082,2025-12-04,Add-on: API,10,2150.79,21507.9,0,21507.9,ACH,pending
ORD000260,CUST01209,,2024-12-21,Enterprise Plan,2,591.1,1182.2,0,1182.2,PayPal,completed
ORD000261,CUST00010,CAMP0008,2024-08-12,Add-on: API,10,2601.62,26016.2,20,20812.96,Invoice,refunded
ORD000262,CUST00364,CAMP0006,2026-03-07,Add-on: Analytics,10,1271.3,12713.0,20,10170.4,PayPal,completed
ORD000263,CUST01458,CAMP0011,2025-01-21,Add-on: Analytics,5,1761.96,8809.8,15,7488.33,PayPal,completed
ORD000264,CUST00513,,2024-07-17,Pro Plan,5,2335.69,11678.45,0,11678.45,ACH,completed
ORD000265,CUST00112,CAMP0098,2024-10-12,Add-on: API,8,204.98,1639.84,20,1311.87,Credit Card,completed
ORD000266,CUST00315,,2024-12-22,Enterprise Plan,4,240.21,960.84,10,864.76,Invoice,completed
ORD000267,CUST01463,CAMP0120,2025-10-01,Add-on: API,7,1946.04,13622.28,10,12260.05,PayPal,completed
ORD000268,CUST01343,CAMP0022,2025-06-08,Add-on: Analytics,3,2703.34,8110.02,0,8110.02,PayPal,pending
ORD000269,CUST01360,,2026-04-02,Professional Services,6,69.89,419.34,10,377.41,Invoice,completed
ORD000270,CUST00507,CAMP0112,2025-09-17,Enterprise Plan,6,1896.05,11376.3,5,10807.48,Credit Card,completed
ORD000271,CUST00782,CAMP0085,2024-11-05,Add-on: Analytics,1,2292.39,2292.39,15,1948.53,ACH,completed
ORD000272,CUST00685,CAMP0086,2024-10-06,Add-on: Analytics,2,1517.84,3035.68,0,3035.68,Invoice,completed
ORD000273,CUST00498,CAMP0075,2025-11-29,Add-on: API,1,410.47,410.47,0,410.47,PayPal,completed
ORD000274,CUST00356,CAMP0111,2025-10-09,Add-on: Analytics,1,2341.96,2341.96,0,2341.96,Credit Card,completed
ORD000275,CUST01129,CAMP0031,2026-01-26,Add-on: Analytics,4,840.89,3363.56,0,3363.56,ACH,completed
ORD000276,CUST01413,,2025-11-20,Growth Plan,2,1112.81,2225.62,0,2225.62,Invoice,completed
ORD000277,CUST00877,CAMP0002,2026-04-16,Add-on: Analytics,9,2447.37,22026.33,0,22026.33,Credit Card,refunded
ORD000278,CUST01361,CAMP0071,2024-07-21,Add-on: API,7,2208.23,15457.61,0,15457.61,PayPal,completed
ORD000279,CUST01155,CAMP0017,2025-06-21,Add-on: Analytics,6,2181.5,13089.0,0,13089.0,Invoice,completed
ORD000280,CUST01486,,2025-01-28,Growth Plan,5,2329.36,11646.8,0,11646.8,PayPal,completed
ORD000281,CUST01108,CAMP0109,2025-04-21,Growth Plan,8,125.1,1000.8,0,1000.8,Credit Card,refunded
ORD000282,CUST00886,CAMP0016,2025-02-25,Professional Services,6,2516.37,15098.22,20,12078.58,Credit Card,completed
ORD000283,CUST00836,CAMP0104,2026-01-22,Growth Plan,10,596.08,5960.8,0,5960.8,PayPal,completed
ORD000284,CUST01343,,2025-02-12,Starter Plan,2,2549.21,5098.42,20,4078.74,PayPal,completed
ORD000285,CUST00708,,2026-02-08,Professional Services,5,2704.05,13520.25,15,11492.21,ACH,completed
ORD000286,CUST01322,CAMP0087,2025-08-30,Starter Plan,5,767.92,3839.6,15,3263.66,Invoice,completed
ORD000287,CUST00226,,2024-12-22,Add-on: API,6,1749.33,10495.98,0,10495.98,Invoice,completed
ORD000288,CUST01278,CAMP0118,2025-08-07,Enterprise Plan,6,108.36,650.16,10,585.14,ACH,completed
ORD000289,CUST01112,CAMP0076,2025-03-26,Growth Plan,3,2323.51,6970.53,15,5924.95,PayPal,completed
ORD000290,CUST01056,CAMP0109,2025-01-21,Add-on: Analytics,4,2119.31,8477.24,10,7629.52,ACH,completed
ORD000291,CUST00211,,2026-03-11,Starter Plan,7,1101.91,7713.37,10,6942.03,Invoice,completed
ORD000292,CUST01195,,2024-08-29,Growth Plan,4,2960.63,11842.52,0,11842.52,ACH,completed
ORD000293,CUST00272,,2025-07-14,Growth Plan,7,2654.08,18578.56,0,18578.56,Credit Card,completed
ORD000294,CUST00408,CAMP0109,2025-01-05,Growth Plan,9,994.94,8954.46,0,8954.46,Credit Card,completed
ORD000295,CUST01007,,2026-01-13,Starter Plan,4,2957.69,11830.76,0,11830.76,PayPal,completed
ORD000296,CUST00368,CAMP0043,2025-08-06,Growth Plan,5,2958.89,14794.45,5,14054.73,Invoice,pending
ORD000297,CUST00394,CAMP0111,2024-09-17,Professional Services,7,90.6,634.2,0,634.2,ACH,completed
ORD000298,CUST00809,,2026-03-31,Starter Plan,9,237.62,2138.58,0,2138.58,Invoice,completed
ORD000299,CUST01500,CAMP0107,2024-11-20,Growth Plan,10,2858.44,28584.4,5,27155.18,PayPal,completed
ORD000300,CUST00105,CAMP0088,2025-12-28,Growth Plan,8,2273.95,18191.6,0,18191.6,Credit Card,completed
ORD000301,CUST00539,CAMP0058,2025-06-07,Enterprise Plan,9,1071.94,9647.46,15,8200.34,PayPal,completed
ORD000302,CUST01123,,2025-06-12,Add-on: API,10,413.89,4138.9,15,3518.06,ACH,refunded
ORD000303,CUST00694,CAMP0063,2024-06-15,Pro Plan,5,2994.84,14974.2,20,11979.36,Invoice,completed
ORD000304,CUST00136,,2026-03-19,Professional Services,10,2729.94,27299.4,5,25934.43,Credit Card,completed
ORD000305,CUST00916,,2024-12-14,Starter Plan,3,1469.15,4407.45,15,3746.33,PayPal,completed
ORD000306,CUST00747,CAMP0016,2024-11-04,Professional Services,9,1842.28,16580.52,10,14922.47,ACH,completed
ORD000307,CUST01098,CAMP0058,2025-07-29,Pro Plan,4,1747.64,6990.56,10,6291.5,Invoice,completed
ORD000308,CUST00834,,2024-06-11,Enterprise Plan,4,386.01,1544.04,20,1235.23,Credit Card,completed
ORD000309,CUST00532,,2025-06-09,Growth Plan,1,2113.94,2113.94,15,1796.85,PayPal,completed
ORD000310,CUST00085,CAMP0008,2025-07-09,Add-on: API,8,2522.11,20176.88,10,18159.19,PayPal,completed
ORD000311,CUST00552,CAMP0072,2025-09-16,Enterprise Plan,10,2659.44,26594.4,0,26594.4,PayPal,completed
ORD000312,CUST00339,CAMP0089,2025-12-10,Professional Services,1,1051.79,1051.79,10,946.61,Credit Card,completed
ORD000313,CUST00532,,2024-11-21,Enterprise Plan,7,1948.15,13637.05,10,12273.34,PayPal,refunded
ORD000314,CUST00961,,2024-10-10,Starter Plan,4,1858.2,7432.8,15,6317.88,PayPal,completed
ORD000315,CUST00395,,2025-08-13,Add-on: Analytics,3,2896.45,8689.35,0,8689.35,PayPal,completed
ORD000316,CUST00908,CAMP0109,2024-09-24,Professional Services,3,2780.51,8341.53,0,8341.53,PayPal,completed
ORD000317,CUST01488,CAMP0116,2025-10-30,Add-on: Analytics,1,789.09,789.09,15,670.73,Credit Card,completed
ORD000318,CUST01446,CAMP0044,2025-06-10,Growth Plan,4,2651.34,10605.36,0,10605.36,ACH,completed
ORD000319,CUST00362,CAMP0016,2025-09-01,Add-on: API,5,589.09,2945.45,0,2945.45,Credit Card,completed
ORD000320,CUST00365,,2026-01-14,Pro Plan,2,2354.61,4709.22,0,4709.22,ACH,completed
ORD000321,CUST00978,CAMP0044,2025-01-28,Add-on: API,5,112.7,563.5,5,535.32,Invoice,completed
ORD000322,CUST00768,CAMP0009,2024-12-06,Growth Plan,7,1714.67,12002.69,15,10202.29,PayPal,completed
ORD000323,CUST00814,CAMP0099,2025-04-07,Pro Plan,2,1410.05,2820.1,0,2820.1,Invoice,completed
ORD000324,CUST01264,,2025-10-02,Professional Services,6,1111.35,6668.1,0,6668.1,Invoice,completed
ORD000325,CUST00447,,2024-08-22,Starter Plan,2,570.12,1140.24,0,1140.24,PayPal,completed
ORD000326,CUST01319,,2025-03-31,Growth Plan,5,728.27,3641.35,0,3641.35,ACH,completed
ORD000327,CUST01252,,2025-07-10,Pro Plan,10,2738.52,27385.2,5,26015.94,PayPal,completed
ORD000328,CUST01294,,2024-10-03,Growth Plan,8,1864.45,14915.6,0,14915.6,Invoice,refunded
ORD000329,CUST00055,CAMP0062,2024-12-13,Enterprise Plan,8,506.34,4050.72,10,3645.65,ACH,completed
ORD000330,CUST00381,,2024-10-09,Pro Plan,6,1948.02,11688.12,20,9350.5,PayPal,completed
ORD000331,CUST00643,,2024-05-08,Pro Plan,4,2028.19,8112.76,5,7707.12,PayPal,completed
ORD000332,CUST00944,CAMP0058,2024-05-27,Starter Plan,8,2777.88,22223.04,15,18889.58,PayPal,completed
ORD000333,CUST01001,CAMP0026,2025-02-24,Growth Plan,2,2192.74,4385.48,0,4385.48,Credit Card,completed
ORD000334,CUST01042,,2024-10-03,Starter Plan,2,1269.24,2538.48,0,2538.48,Invoice,completed
ORD000335,CUST00221,,2025-08-28,Add-on: Analytics,7,1615.53,11308.71,0,11308.71,ACH,completed
ORD000336,CUST00208,,2024-05-19,Growth Plan,6,2315.16,13890.96,5,13196.41,Credit Card,completed
ORD000337,CUST00620,CAMP0111,2025-08-27,Starter Plan,4,630.88,2523.52,0,2523.52,PayPal,completed
ORD000338,CUST00851,CAMP0026,2024-07-21,Add-on: API,3,360.56,1081.68,5,1027.6,Credit Card,completed
ORD000339,CUST00320,CAMP0114,2024-12-28,Growth Plan,2,780.66,1561.32,10,1405.19,PayPal,completed
ORD000340,CUST00997,,2024-07-11,Add-on: Analytics,9,1757.64,15818.76,0,15818.76,PayPal,completed
ORD000341,CUST00422,CAMP0060,2026-03-24,Starter Plan,2,2060.55,4121.1,15,3502.94,ACH,completed
ORD000342,CUST01187,,2026-02-16,Add-on: API,7,2112.91,14790.37,0,14790.37,Invoice,completed
ORD000343,CUST00488,CAMP0016,2024-04-24,Starter Plan,7,2766.06,19362.42,20,15489.94,ACH,completed
ORD000344,CUST00503,CAMP0066,2024-06-23,Enterprise Plan,2,2273.32,4546.64,10,4091.98,PayPal,completed
ORD000345,CUST00865,CAMP0016,2026-03-21,Professional Services,2,2928.65,5857.3,5,5564.43,Credit Card,completed
ORD000346,CUST01307,CAMP0033,2024-08-03,Add-on: Analytics,3,834.05,2502.15,0,2502.15,Credit Card,completed
ORD000347,CUST00658,CAMP0058,2024-07-23,Professional Services,2,2502.09,5004.18,10,4503.76,Credit Card,completed
ORD000348,CUST01196,CAMP0001,2024-09-26,Starter Plan,3,2784.17,8352.51,0,8352.51,Invoice,completed
ORD000349,CUST01402,,2025-06-16,Professional Services,6,1894.93,11369.58,10,10232.62,PayPal,completed
ORD000350,CUST01432,CAMP0066,2025-12-21,Enterprise Plan,10,2165.16,21651.6,15,18403.86,Invoice,completed
ORD000351,CUST01344,CAMP0087,2024-10-11,Professional Services,10,311.43,3114.3,0,3114.3,Credit Card,completed
ORD000352,CUST00784,CAMP0063,2025-09-30,Enterprise Plan,3,702.03,2106.09,0,2106.09,PayPal,completed
ORD000353,CUST01196,CAMP0047,2025-06-28,Enterprise Plan,7,2931.42,20519.94,15,17441.95,PayPal,completed
ORD000354,CUST00178,,2025-12-18,Professional Services,6,2624.02,15744.12,0,15744.12,Invoice,refunded
ORD000355,CUST01305,CAMP0078,2025-06-03,Add-on: API,7,1927.82,13494.74,0,13494.74,ACH,refunded
ORD000356,CUST01465,,2025-08-30,Professional Services,6,1744.24,10465.44,0,10465.44,PayPal,completed
ORD000357,CUST00094,CAMP0006,2025-06-24,Add-on: API,9,2908.05,26172.45,0,26172.45,Invoice,completed
ORD000358,CUST00175,CAMP0009,2026-02-07,Professional Services,10,1714.97,17149.7,15,14577.25,PayPal,completed
ORD000359,CUST00147,,2026-01-05,Add-on: Analytics,7,1594.36,11160.52,15,9486.44,Credit Card,completed
ORD000360,CUST00128,,2025-11-27,Add-on: API,6,117.76,706.56,15,600.58,Credit Card,completed
ORD000361,CUST01005,CAMP0039,2024-08-23,Growth Plan,8,2079.36,16634.88,20,13307.9,Invoice,completed
ORD000362,CUST00238,CAMP0119,2026-03-01,Professional Services,1,1801.55,1801.55,0,1801.55,Credit Card,completed
ORD000363,CUST01076,CAMP0106,2024-09-28,Starter Plan,3,2371.52,7114.56,0,7114.56,ACH,completed
ORD000364,CUST01034,,2025-08-21,Add-on: Analytics,5,1486.1,7430.5,20,5944.4,Credit Card,completed
ORD000365,CUST00664,CAMP0075,2026-03-25,Add-on: Analytics,4,1247.27,4989.08,20,3991.26,Credit Card,refunded
ORD000366,CUST01030,CAMP0060,2025-03-26,Add-on: API,7,354.57,2481.99,10,2233.79,Credit Card,completed
ORD000367,CUST00246,CAMP0033,2025-07-03,Add-on: API,10,2506.41,25064.1,0,25064.1,Invoice,completed
ORD000368,CUST01233,CAMP0044,2026-04-17,Professional Services,9,784.47,7060.23,5,6707.22,Credit Card,completed
ORD000369,CUST00499,CAMP0006,2025-06-12,Add-on: Analytics,8,1143.6,9148.8,10,8233.92,ACH,completed
ORD000370,CUST00980,CAMP0074,2025-07-24,Growth Plan,6,1860.44,11162.64,15,9488.24,PayPal,refunded
ORD000371,CUST01050,CAMP0050,2024-05-20,Enterprise Plan,5,2330.65,11653.25,5,11070.59,PayPal,completed
ORD000372,CUST00185,,2025-05-23,Pro Plan,8,1476.94,11815.52,0,11815.52,Credit Card,completed
ORD000373,CUST00695,,2025-01-25,Add-on: API,8,2598.4,20787.2,10,18708.48,Credit Card,completed
ORD000374,CUST00074,,2025-07-05,Add-on: API,3,1531.16,4593.48,0,4593.48,PayPal,completed
ORD000375,CUST00942,,2025-12-17,Add-on: API,6,2126.69,12760.14,0,12760.14,Credit Card,completed
ORD000376,CUST01353,CAMP0109,2025-11-19,Growth Plan,3,1381.0,4143.0,0,4143.0,ACH,completed
ORD000377,CUST01275,CAMP0013,2025-10-28,Add-on: Analytics,3,2633.45,7900.35,0,7900.35,ACH,pending
ORD000378,CUST00206,CAMP0015,2025-11-03,Add-on: API,5,377.17,1885.85,0,1885.85,Invoice,completed
ORD000379,CUST00772,,2025-07-17,Add-on: Analytics,7,2070.58,14494.06,20,11595.25,Invoice,completed
ORD000380,CUST00850,,2025-02-13,Enterprise Plan,10,1154.66,11546.6,0,11546.6,PayPal,completed
ORD000381,CUST00747,,2025-07-13,Add-on: Analytics,2,2669.33,5338.66,5,5071.73,ACH,completed
ORD000382,CUST00939,,2025-07-22,Enterprise Plan,6,1851.02,11106.12,20,8884.9,ACH,completed
ORD000383,CUST00756,,2025-01-26,Pro Plan,3,1001.04,3003.12,15,2552.65,ACH,completed
ORD000384,CUST00061,CAMP0018,2026-02-07,Enterprise Plan,9,2727.42,24546.78,0,24546.78,Invoice,completed
ORD000385,CUST01496,CAMP0099,2025-03-19,Enterprise Plan,2,1551.44,3102.88,10,2792.59,Credit Card,completed
ORD000386,CUST01274,CAMP0096,2024-12-24,Pro Plan,8,2842.78,22742.24,0,22742.24,PayPal,completed
ORD000387,CUST00538,CAMP0090,2024-09-03,Growth Plan,10,1348.2,13482.0,10,12133.8,Credit Card,refunded
ORD000388,CUST01225,,2026-01-12,Growth Plan,1,1550.71,1550.71,10,1395.64,Invoice,completed
ORD000389,CUST01199,CAMP0030,2025-10-01,Add-on: Analytics,10,1207.43,12074.3,20,9659.44,Invoice,completed
ORD000390,CUST00826,CAMP0102,2024-11-21,Starter Plan,8,2550.99,20407.92,20,16326.34,PayPal,completed
ORD000391,CUST00550,CAMP0037,2025-12-02,Pro Plan,9,1107.02,9963.18,5,9465.02,Credit Card,completed
ORD000392,CUST01195,,2025-06-07,Pro Plan,7,1718.3,12028.1,10,10825.29,ACH,completed
ORD000393,CUST01041,CAMP0075,2024-09-15,Growth Plan,6,2820.1,16920.6,10,15228.54,Credit Card,completed
ORD000394,CUST01078,,2025-11-25,Professional Services,8,2231.05,17848.4,0,17848.4,Credit Card,completed
ORD000395,CUST00610,,2025-05-10,Professional Services,8,831.82,6654.56,10,5989.1,Invoice,completed
ORD000396,CUST00541,,2025-01-02,Starter Plan,4,2339.55,9358.2,15,7954.47,Credit Card,refunded
ORD000397,CUST00347,,2026-01-09,Growth Plan,2,1267.66,2535.32,20,2028.26,PayPal,completed
ORD000398,CUST00967,CAMP0014,2025-03-03,Add-on: Analytics,1,1941.1,1941.1,0,1941.1,ACH,completed
ORD000399,CUST00141,CAMP0048,2025-03-19,Pro Plan,2,396.59,793.18,5,753.52,ACH,completed
ORD000400,CUST01193,CAMP0057,2026-04-12,Enterprise Plan,10,2486.86,24868.6,0,24868.6,Credit Card,refunded
ORD000401,CUST01432,CAMP0028,2025-02-25,Professional Services,8,675.12,5400.96,0,5400.96,ACH,completed
ORD000402,CUST00544,CAMP0043,2025-01-10,Enterprise Plan,7,2750.19,19251.33,10,17326.2,Invoice,completed
ORD000403,CUST00306,,2024-11-13,Enterprise Plan,9,1597.83,14380.47,15,12223.4,Invoice,completed
ORD000404,CUST00342,,2025-05-09,Professional Services,10,1786.41,17864.1,0,17864.1,ACH,refunded
ORD000405,CUST01029,,2024-11-04,Add-on: Analytics,6,876.17,5257.02,15,4468.47,Credit Card,completed
ORD000406,CUST00325,CAMP0116,2025-12-19,Pro Plan,6,2937.44,17624.64,15,14980.94,ACH,pending
ORD000407,CUST00943,,2025-10-14,Add-on: API,3,2270.6,6811.8,0,6811.8,Invoice,completed
ORD000408,CUST01012,,2025-09-16,Add-on: Analytics,2,65.96,131.92,10,118.73,Credit Card,completed
ORD000409,CUST00010,CAMP0037,2024-11-08,Add-on: API,6,2521.15,15126.9,0,15126.9,Invoice,completed
ORD000410,CUST00296,CAMP0077,2025-01-17,Growth Plan,10,581.54,5815.4,15,4943.09,Credit Card,completed
ORD000411,CUST01027,,2025-03-28,Add-on: Analytics,6,415.33,2491.98,20,1993.58,Credit Card,refunded
ORD000412,CUST00034,CAMP0099,2025-05-11,Growth Plan,4,1645.48,6581.92,20,5265.54,Invoice,completed
ORD000413,CUST00472,CAMP0008,2024-05-24,Starter Plan,2,524.9,1049.8,0,1049.8,Credit Card,completed
ORD000414,CUST01041,CAMP0059,2025-04-12,Add-on: Analytics,2,2178.23,4356.46,10,3920.81,Credit Card,completed
ORD000415,CUST00926,,2026-03-06,Add-on: API,5,1083.19,5415.95,5,5145.15,PayPal,completed
ORD000416,CUST00884,CAMP0024,2025-06-04,Growth Plan,4,68.86,275.44,5,261.67,PayPal,refunded
ORD000417,CUST00970,CAMP0018,2025-01-03,Add-on: Analytics,9,1962.53,17662.77,5,16779.63,PayPal,completed
ORD000418,CUST00360,CAMP0014,2025-08-28,Add-on: API,2,2370.25,4740.5,0,4740.5,Invoice,completed
ORD000419,CUST00740,,2024-07-16,Pro Plan,5,2640.9,13204.5,15,11223.82,PayPal,refunded
ORD000420,CUST01360,,2025-01-08,Starter Plan,9,2214.63,19931.67,20,15945.34,PayPal,pending
ORD000421,CUST01089,,2025-03-07,Enterprise Plan,8,2069.15,16553.2,5,15725.54,Invoice,completed
ORD000422,CUST00337,CAMP0079,2024-05-28,Starter Plan,6,1414.9,8489.4,0,8489.4,Invoice,completed
ORD000423,CUST01317,CAMP0077,2025-06-21,Add-on: API,10,2477.42,24774.2,0,24774.2,Credit Card,completed
ORD000424,CUST00960,,2025-12-04,Growth Plan,10,1563.29,15632.9,0,15632.9,ACH,completed
ORD000425,CUST01223,CAMP0037,2025-06-04,Growth Plan,2,983.45,1966.9,5,1868.56,Credit Card,completed
ORD000426,CUST00416,,2025-05-07,Pro Plan,6,1713.56,10281.36,0,10281.36,PayPal,completed
ORD000427,CUST01019,CAMP0037,2026-03-22,Professional Services,2,1283.76,2567.52,20,2054.02,Invoice,refunded
ORD000428,CUST00953,,2024-10-14,Growth Plan,4,1110.99,4443.96,0,4443.96,ACH,completed
ORD000429,CUST00468,CAMP0101,2024-05-14,Growth Plan,1,1577.78,1577.78,10,1420.0,ACH,completed
ORD000430,CUST00207,CAMP0032,2025-03-29,Starter Plan,7,851.35,5959.45,0,5959.45,PayPal,completed
ORD000431,CUST01123,,2024-09-01,Growth Plan,3,2667.28,8001.84,0,8001.84,PayPal,completed
ORD000432,CUST01067,CAMP0001,2024-07-17,Pro Plan,9,1245.38,11208.42,20,8966.74,PayPal,completed
ORD000433,CUST01121,,2024-09-24,Add-on: Analytics,10,2476.91,24769.1,0,24769.1,ACH,refunded
ORD000434,CUST00105,,2025-03-19,Growth Plan,5,1370.37,6851.85,20,5481.48,PayPal,completed
ORD000435,CUST01229,CAMP0114,2024-08-03,Pro Plan,3,2378.85,7136.55,15,6066.07,Invoice,completed
ORD000436,CUST01398,CAMP0002,2024-05-11,Growth Plan,4,2377.44,9509.76,0,9509.76,Credit Card,refunded
ORD000437,CUST01305,CAMP0106,2025-01-15,Pro Plan,2,620.7,1241.4,15,1055.19,Invoice,completed
ORD000438,CUST01490,,2024-07-16,Pro Plan,8,1125.8,9006.4,0,9006.4,ACH,completed
ORD000439,CUST00311,CAMP0014,2025-07-06,Pro Plan,2,987.62,1975.24,0,1975.24,PayPal,completed
ORD000440,CUST00528,CAMP0019,2025-03-17,Enterprise Plan,6,2578.26,15469.56,20,12375.65,Credit Card,completed
ORD000441,CUST00326,,2024-10-28,Starter Plan,6,2200.61,13203.66,20,10562.93,PayPal,completed
ORD000442,CUST01192,,2026-04-04,Professional Services,4,1459.72,5838.88,0,5838.88,Invoice,completed
ORD000443,CUST00415,CAMP0103,2025-06-11,Growth Plan,10,2445.65,24456.5,20,19565.2,PayPal,refunded
ORD000444,CUST00605,CAMP0025,2024-10-28,Enterprise Plan,4,1196.03,4784.12,0,4784.12,Invoice,completed
ORD000445,CUST00884,,2024-09-12,Starter Plan,1,194.5,194.5,0,194.5,Credit Card,completed
ORD000446,CUST00964,CAMP0022,2025-02-17,Starter Plan,7,2620.88,18346.16,0,18346.16,Invoice,completed
ORD000447,CUST00526,,2026-03-06,Enterprise Plan,3,374.08,1122.24,0,1122.24,ACH,completed
ORD000448,CUST01109,CAMP0057,2024-09-24,Add-on: API,3,750.73,2252.19,0,2252.19,ACH,completed
ORD000449,CUST00924,CAMP0025,2026-03-10,Pro Plan,3,1415.99,4247.97,20,3398.38,ACH,completed
ORD000450,CUST00981,,2025-07-26,Starter Plan,5,2938.9,14694.5,10,13225.05,ACH,completed
ORD000451,CUST01385,,2025-05-25,Professional Services,5,2461.93,12309.65,0,12309.65,Credit Card,pending
ORD000452,CUST00619,CAMP0110,2025-07-14,Add-on: API,1,164.87,164.87,5,156.63,Invoice,completed
ORD000453,CUST01346,CAMP0038,2024-08-08,Pro Plan,6,2577.3,15463.8,5,14690.61,Credit Card,pending
ORD000454,CUST00614,,2025-11-18,Pro Plan,2,2737.25,5474.5,0,5474.5,Invoice,completed
ORD000455,CUST00028,CAMP0097,2024-05-16,Starter Plan,1,2895.52,2895.52,15,2461.19,Credit Card,completed
ORD000456,CUST00546,,2025-03-08,Enterprise Plan,5,1902.1,9510.5,5,9034.98,Credit Card,pending
ORD000457,CUST00044,,2025-04-21,Add-on: API,4,2809.33,11237.32,10,10113.59,Credit Card,completed
ORD000458,CUST00428,,2024-08-03,Growth Plan,6,2850.79,17104.74,5,16249.5,PayPal,completed
ORD000459,CUST00462,CAMP0026,2025-01-05,Starter Plan,7,575.08,4025.56,15,3421.73,ACH,completed
ORD000460,CUST00478,,2025-10-03,Add-on: API,9,292.74,2634.66,0,2634.66,Credit Card,completed
ORD000461,CUST00769,,2025-12-27,Starter Plan,1,2719.97,2719.97,0,2719.97,Invoice,pending
ORD000462,CUST01319,CAMP0068,2025-12-20,Growth Plan,7,1850.12,12950.84,15,11008.21,Credit Card,completed
